datetime,hour_of_day,supply_voltage,supply_current,battery_voltage,battery_current,temperature,is_anomaly
2024-01-02 06:43:00,6.72,33,5.727,83.2652,1.2914,26.7934,0
2024-01-02 06:44:00,6.73,33,5.79,83.0969,1.2812,26.6822,0
2024-01-02 06:45:00,6.75,33,5.8315,83.4069,1.2688,26.1597,0
2024-01-02 06:46:00,6.77,33,5.8001,82.7561,1.3159,26.4793,0
2024-01-02 06:47:00,6.78,33,5.7017,84.0557,1.3172,26.4701,0
2024-01-02 06:48:00,6.8,33,5.8686,83.0119,1.2821,27.0853,0
2024-01-02 06:49:00,6.82,33,5.8175,83.2942,1.2446,26.4978,0
2024-01-02 06:50:00,6.83,33,5.6932,83.5782,1.3423,26.3227,0
2024-01-02 06:51:00,6.85,33,5.8352,83.2499,1.3484,26.6161,0
2024-01-02 06:52:00,6.87,33,5.7563,83.1495,1.3135,26.9027,0
2024-01-02 06:53:00,6.88,33,6.0278,83.9789,1.2678,26.6396,0
2024-01-02 06:54:00,6.9,33,5.8683,83.256,1.2382,26.985,0
2024-01-02 06:55:00,6.92,33,5.9481,82.9246,1.3557,26.7977,0
2024-01-02 06:56:00,6.93,33,6.1897,82.438,1.1824,26.698,0
2024-01-02 06:57:00,6.95,33,5.9422,84.3019,1.2513,26.8682,0
2024-01-02 06:58:00,6.97,33,5.9035,83.8464,1.2442,26.8946,0
2024-01-02 06:59:00,6.98,33,6.1188,84.1125,1.2367,27.0231,0
2024-01-02 07:00:00,7.0,33,5.993,83.6983,1.2567,27.1565,0
2024-01-02 07:01:00,7.02,33,6.0361,84.2965,1.2228,27.053,0
2024-01-02 07:02:00,7.03,33,5.8722,83.8671,1.2571,27.0292,0
2024-01-02 07:03:00,7.05,33,6.0294,83.5626,1.3259,27.4684,0
2024-01-02 07:04:00,7.07,33,6.364,83.6393,1.2082,27.3681,0
2024-01-02 07:05:00,7.08,33,6.0984,83.8585,1.2157,27.1059,0
2024-01-02 07:06:00,7.1,33,6.158,83.6608,1.2037,27.197,0
2024-01-02 07:07:00,7.12,33,6.1147,84.0533,1.2712,27.2235,0
2024-01-02 07:08:00,7.13,33,6.0682,83.6337,1.125,27.4488,0
2024-01-02 07:09:00,7.15,33,6.2368,84.6862,1.1727,27.3685,0
2024-01-02 07:10:00,7.17,33,6.1451,84.9911,1.104,27.4041,0
2024-01-02 07:11:00,7.18,33,6.3441,84.8731,1.1646,27.4089,0
2024-01-02 07:12:00,7.2,33,6.2604,84.318,1.2269,27.6944,0
2024-01-02 07:13:00,7.22,33,6.229,84.9879,1.1181,27.1817,0
2024-01-02 07:14:00,7.23,33,6.1484,85.0794,1.2112,27.6733,0
2024-01-02 07:15:00,7.25,33,6.4176,84.3728,1.1776,27.6471,0
2024-01-02 07:16:00,7.27,33,6.4266,84.6525,1.1421,27.6266,0
2024-01-02 07:17:00,7.28,33,6.4109,84.3844,1.1573,27.4103,0
2024-01-02 07:18:00,7.3,33,6.4302,84.5443,1.142,27.7055,0
2024-01-02 07:19:00,7.32,33,6.3127,84.1064,1.193,27.7411,0
2024-01-02 07:20:00,7.33,33,6.4539,85.1664,1.1002,27.8607,0
2024-01-02 07:21:00,7.35,33,6.299,84.312,1.1579,27.7607,0
2024-01-02 07:22:00,7.37,33,6.2043,84.6428,1.1792,27.7414,0
2024-01-02 07:23:00,7.38,33,6.5011,85.7455,1.215,27.7307,0
2024-01-02 07:24:00,7.4,33,6.3791,86.53,1.0826,28.0758,0
2024-01-02 07:25:00,7.42,33,6.2553,84.8043,1.1057,27.8599,0
2024-01-02 07:26:00,7.43,33,6.4483,84.9774,1.1531,28.1539,0
2024-01-02 07:27:00,7.45,33,6.3648,85.3424,1.1849,27.9819,0
2024-01-02 07:28:00,7.47,33,6.3955,84.6988,1.0813,28.0763,0
2024-01-02 07:29:00,7.48,33,6.5543,86.0669,1.0446,27.9926,0
2024-01-02 07:30:00,7.5,33,6.6167,85.4157,1.238,27.802,0
2024-01-02 07:31:00,7.52,33,6.234,85.768,1.1645,27.7068,0
2024-01-02 07:32:00,7.53,33,6.3733,85.0561,1.0938,28.348,0
2024-01-02 07:33:00,7.55,33,6.4597,85.9747,1.1196,27.9764,0
2024-01-02 07:34:00,7.57,33,6.5981,85.9681,1.0821,28.3166,0
2024-01-02 07:35:00,7.58,33,6.6862,86.4376,1.0429,28.4366,0
2024-01-02 07:36:00,7.6,33,6.7435,85.8253,0.9535,28.0899,0
2024-01-02 07:37:00,7.62,33,6.6889,86.1867,1.0547,27.9863,0
2024-01-02 07:38:00,7.63,33,6.5032,86.1119,1.075,28.3523,0
2024-01-02 07:39:00,7.65,33,6.5067,85.7181,1.0486,28.0292,0
2024-01-02 07:40:00,7.67,33,6.7405,85.8138,1.125,28.2657,0
2024-01-02 07:41:00,7.68,33,6.72,86.6102,1.0731,28.2261,0
2024-01-02 07:42:00,7.7,33,6.6762,86.2559,1.0855,28.3224,0
2024-01-02 07:43:00,7.72,33,6.8553,86.4304,1.054,28.6304,0
2024-01-02 07:44:00,7.73,33,6.7036,87.0441,1.0626,28.502,0
2024-01-02 07:45:00,7.75,33,6.7751,87.0897,1.0995,28.8416,0
2024-01-02 07:46:00,7.77,33,6.9628,86.4074,1.0537,28.9061,0
2024-01-02 07:47:00,7.78,33,6.8005,87.4312,1.0633,28.3896,0
2024-01-02 07:48:00,7.8,33,6.8695,86.2132,1.0537,28.3031,0
2024-01-02 07:49:00,7.82,33,6.8349,87.9912,1.0224,28.7233,0
2024-01-02 07:50:00,7.83,33,6.7922,87.5183,0.9661,28.3877,0
2024-01-02 07:51:00,7.85,33,6.8567,86.4972,1.1199,29.0118,0
2024-01-02 07:52:00,7.87,33,6.659,86.7618,1.0037,28.1814,0
2024-01-02 07:53:00,7.88,33,6.9027,87.2108,0.9726,28.6749,0
2024-01-02 07:54:00,7.9,33,6.8476,86.7624,0.9677,29.0343,0
2024-01-02 07:55:00,7.92,33,6.9369,87.1195,1.0739,28.6347,0
2024-01-02 07:56:00,7.93,33,6.9443,86.5893,1.0021,28.9639,0
2024-01-02 07:57:00,7.95,33,6.9399,86.4265,0.9809,29.3944,0
2024-01-02 07:58:00,7.97,33,7.0437,86.9141,1.0447,28.7076,0
2024-01-02 07:59:00,7.98,33,7.0147,87.0461,0.9998,28.7866,0
2024-01-02 08:00:00,8.0,33,6.9951,87.4809,0.9342,28.6687,0
2024-01-02 08:01:00,8.02,33,6.9732,87.6457,0.9936,29.5208,0
2024-01-02 08:02:00,8.03,33,7.1117,87.1976,1.0032,28.9447,0
2024-01-02 08:03:00,8.05,33,6.8839,87.8477,0.9885,28.9864,0
2024-01-02 08:04:00,8.07,33,7.0881,88.0039,0.9063,29.1128,0
2024-01-02 08:05:00,8.08,33,7.1144,88.1805,0.9441,29.1497,0
2024-01-02 08:06:00,8.1,33,7.0983,86.6594,0.999,28.7288,0
2024-01-02 08:07:00,8.12,33,7.2161,87.7756,0.9789,29.1447,0
2024-01-02 08:08:00,8.13,33,6.9218,87.5443,1.017,29.4578,0
2024-01-02 08:09:00,8.15,33,7.1883,87.6643,0.9502,29.1004,0
2024-01-02 08:10:00,8.17,33,6.9795,88.1821,1.0043,29.4016,0
2024-01-02 08:11:00,8.18,33,7.224,88.0778,0.971,29.0608,0
2024-01-02 08:12:00,8.2,33,6.9315,87.8863,0.9481,29.6401,0
2024-01-02 08:13:00,8.22,33,7.1584,88.5261,1.0066,29.4593,0
2024-01-02 08:14:00,8.23,33,7.0911,88.0343,1.0271,29.3681,0
2024-01-02 08:15:00,8.25,33,7.1695,88.8952,0.8647,29.579,0
2024-01-02 08:16:00,8.27,33,7.2845,88.5518,1.0404,29.7221,0
2024-01-02 08:17:00,8.28,33,7.3074,88.5228,0.9955,29.5979,0
2024-01-02 08:18:00,8.3,33,7.1801,88.994,1.0069,29.4482,0
2024-01-02 08:19:00,8.32,33,6.9944,88.7601,0.8881,29.745,0
2024-01-02 08:20:00,8.33,33,7.0746,87.4873,0.9229,29.6849,0
2024-01-02 08:21:00,8.35,33,7.3997,88.8365,0.9757,29.5732,0
2024-01-02 08:22:00,8.37,33,7.1085,89.8016,0.9553,29.4357,0
2024-01-02 08:23:00,8.38,33,7.3367,88.7761,0.9359,29.9035,0
2024-01-02 08:24:00,8.4,33,7.2948,88.7196,0.9772,29.3518,0
2024-01-02 08:25:00,8.42,33,7.3494,89.1097,0.8223,29.5568,0
2024-01-02 08:26:00,8.43,33,7.3008,89.2145,0.8127,29.4047,0
2024-01-02 08:27:00,8.45,33,7.4581,88.4893,0.8186,29.6181,0
2024-01-02 08:28:00,8.47,33,7.4121,88.8282,0.8845,29.697,0
2024-01-02 08:29:00,8.48,33,7.5014,89.3994,0.8705,29.8587,0
2024-01-02 08:30:00,8.5,33,7.5692,90.6523,0.9316,30.2065,0
2024-01-02 08:31:00,8.52,33,7.6186,88.5932,0.8545,29.6935,0
2024-01-02 08:32:00,8.53,33,7.4649,90.2148,0.9334,29.8597,0
2024-01-02 08:33:00,8.55,33,7.4948,89.0571,0.9329,29.972,0
2024-01-02 08:34:00,8.57,33,7.3958,89.3701,0.8941,30.1888,0
2024-01-02 08:35:00,8.58,33,7.4786,88.6289,0.8749,29.7574,0
2024-01-02 08:36:00,8.6,33,7.5527,89.798,0.8145,29.9681,0
2024-01-02 08:37:00,8.62,33,7.5216,88.8365,0.8761,30.1497,0
2024-01-02 08:38:00,8.63,33,7.5574,89.5553,0.8495,29.8851,0
2024-01-02 08:39:00,8.65,33,7.5662,107.81909166795,0.8126,29.9556,1
2024-01-02 08:40:00,8.67,33,7.4927,89.4077,0.871,30.0348,0
2024-01-02 08:41:00,8.68,33,7.6059,90.4546,0.8176,30.0662,0
2024-01-02 08:42:00,8.7,33,7.652,89.7327,0.8933,30.6342,0
2024-01-02 08:43:00,8.72,33,7.5922,90.3023,0.8869,30.3126,0
2024-01-02 08:44:00,8.73,33,7.7352,89.8325,0.8483,30.2533,0
2024-01-02 08:45:00,8.75,33,7.6136,89.5464,0.8838,29.938,0
2024-01-02 08:46:00,8.77,33,7.6074,89.8471,0.9005,30.4559,0
2024-01-02 08:47:00,8.78,33,7.7866,89.3882,0.8226,30.7355,0
2024-01-02 08:48:00,8.8,33,7.6602,91.1237,0.7513,30.4812,0
2024-01-02 08:49:00,8.82,33,7.6867,90.5751,0.8314,29.9182,0
2024-01-02 08:50:00,8.83,33,7.7981,89.9228,0.7567,30.6867,0
2024-01-02 08:51:00,8.85,33,7.7222,89.7617,0.7731,30.2001,0
2024-01-02 08:52:00,8.87,33,7.6962,90.293,0.7927,30.7112,1
2024-01-02 08:53:00,8.88,33,7.7052,91.8106,0.7927,30.4886,1
2024-01-02 08:54:00,8.9,33,7.7085,89.7981,0.7927,30.1666,1
2024-01-02 08:55:00,8.92,33,7.916,90.4505,0.7927,30.3242,1
2024-01-02 08:56:00,8.93,33,7.5996,90.3162,0.7927,30.8594,1
2024-01-02 08:57:00,8.95,33,7.7706,90.381,0.7927,31.0985,1
2024-01-02 08:58:00,8.97,33,7.843,91.2201,0.7927,30.6639,1
2024-01-02 08:59:00,8.98,33,7.8083,91.7208,0.7927,30.79,1
2024-01-02 09:00:00,9.0,33,7.821,91.9583,0.7927,30.5144,1
2024-01-02 09:01:00,9.02,33,7.7935,90.1915,0.7927,30.7457,1
2024-01-02 09:02:00,9.03,33,17.036489026573562,90.6758,0.7551,30.747,1
2024-01-02 09:03:00,9.05,33,8.0363,90.6318,0.8046,31.3315,0
2024-01-02 09:04:00,9.07,33,7.7817,90.5651,0.8043,30.8545,0
2024-01-02 09:05:00,9.08,33,7.9536,90.5104,0.8355,30.4537,0
2024-01-02 09:06:00,9.1,33,8.0466,90.4288,0.7292,30.9228,0
2024-01-02 09:07:00,9.12,33,8.0157,91.106,0.783,30.7082,0
2024-01-02 09:08:00,9.13,33,8.0213,90.8158,0.7513,31.2115,0
2024-01-02 09:09:00,9.15,33,7.8089,90.6614,0.8036,31.1709,0
2024-01-02 09:10:00,9.17,33,8.0386,90.8962,0.7621,30.7388,0
2024-01-02 09:11:00,9.18,33,7.9295,91.0869,0.7688,31.0865,0
2024-01-02 09:12:00,9.2,33,7.886,91.1128,0.8173,30.946,0
2024-01-02 09:13:00,9.22,33,8.0812,90.4849,0.7458,30.8893,0
2024-01-02 09:14:00,9.23,33,7.8129,91.9182,0.6799,31.1367,0
2024-01-02 09:15:00,9.25,33,7.9485,90.7759,0.6367,31.0859,1
2024-01-02 09:16:00,9.27,33,8.1851,90.4445,0.7277,31.2379,0
2024-01-02 09:17:00,9.28,33,8.2367,91.6207,0.7684,31.0875,0
2024-01-02 09:18:00,9.3,33,8.0829,91.7222,0.6223,31.4163,0
2024-01-02 09:19:00,9.32,33,8.0716,91.6332,0.7429,31.4713,0
2024-01-02 09:20:00,9.33,33,7.9316,91.4025,0.798,31.2238,0
2024-01-02 09:21:00,9.35,33,8.1527,90.1939,0.6444,31.1482,0
2024-01-02 09:22:00,9.37,33,8.0872,90.9555,0.6616,31.2136,0
2024-01-02 09:23:00,9.38,33,8.1192,91.2808,0.7132,31.0218,0
2024-01-02 09:24:00,9.4,33,8.1134,91.5933,0.7508,31.5285,0
2024-01-02 09:25:00,9.42,33,8.2605,91.8416,0.6785,31.3134,0
2024-01-02 09:26:00,9.43,33,8.2775,91.4938,0.6719,30.9336,0
2024-01-02 09:27:00,9.45,33,8.2369,91.4504,0.6768,31.3496,0
2024-01-02 09:28:00,9.47,33,8.1097,91.5878,0.7402,31.3604,0
2024-01-02 09:29:00,9.48,33,8.1653,91.5457,0.7508,31.3539,0
2024-01-02 09:30:00,9.5,33,8.2697,92.5287,0.6784,31.2089,0
2024-01-02 09:31:00,9.52,33,8.1736,92.4201,0.6056,31.1253,0
2024-01-02 09:32:00,9.53,33,8.0578,91.767,0.7014,31.5696,0
2024-01-02 09:33:00,9.55,33,8.4041,91.986,0.6712,31.6358,0
2024-01-02 09:34:00,9.57,33,8.2975,91.0107,0.6603,30.9584,0
2024-01-02 09:35:00,9.58,33,8.0226,91.5371,0.6474,31.3877,0
2024-01-02 09:36:00,9.6,33,8.2019,92.0666,0.6816,31.4156,0
2024-01-02 09:37:00,9.62,33,8.4385,91.6484,0.7485,31.5755,0
2024-01-02 09:38:00,9.63,33,8.1137,92.3267,0.6894,31.5421,0
2024-01-02 09:39:00,9.65,33,8.2533,92.5944,0.6177,31.9172,0
2024-01-02 09:40:00,9.67,33,8.259,92.3132,0.6888,31.6333,0
2024-01-02 09:41:00,9.68,33,8.1238,93.2496,0.6882,31.535,0
2024-01-02 09:42:00,9.7,33,8.3259,91.812,0.6864,31.564,0
2024-01-02 09:43:00,9.72,33,8.2348,92.1169,0.5864,31.4649,0
2024-01-02 09:44:00,9.73,33,8.3386,92.6303,0.7,31.3647,0
2024-01-02 09:45:00,9.75,33,8.2783,92.213,0.642,31.6941,0
2024-01-02 09:46:00,9.77,33,8.2803,93.1386,0.6713,31.8137,0
2024-01-02 09:47:00,9.78,33,8.4076,91.8926,0.7175,31.6784,0
2024-01-02 09:48:00,9.8,33,8.3919,92.9054,0.7465,31.7774,0
2024-01-02 09:49:00,9.82,33,8.4739,92.6274,0.7161,31.6682,0
2024-01-02 09:50:00,9.83,33,8.3805,92.7878,0.6076,31.7234,0
2024-01-02 09:51:00,9.85,33,8.1601,91.8615,0.6808,31.7521,0
2024-01-02 09:52:00,9.87,33,8.4133,92.2821,0.6679,31.3532,0
2024-01-02 09:53:00,9.88,33,8.4264,92.8167,0.5907,31.9214,0
2024-01-02 09:54:00,9.9,33,8.4927,93.2805,0.5757,32.0916,0
2024-01-02 09:55:00,9.92,33,8.2757,92.8915,0.665,31.7921,0
2024-01-02 09:56:00,9.93,33,8.3324,92.9414,0.6647,31.5904,0
2024-01-02 09:57:00,9.95,33,8.4794,93.3526,0.6335,31.9378,0
2024-01-02 09:58:00,9.97,33,8.5283,92.7518,0.6069,31.8671,0
2024-01-02 09:59:00,9.98,33,8.3864,93.0075,0.7527,32.0359,0
2024-01-02 10:00:00,10.0,33,8.4166,93.7088,0.5895,31.7021,0
2024-01-02 10:01:00,10.02,33,8.4445,93.1327,0.6353,31.8912,0
2024-01-02 10:02:00,10.03,33,8.5135,91.8983,0.5784,31.6851,0
2024-01-02 10:03:00,10.05,33,8.7195,93.7483,0.6609,32.2859,0
2024-01-02 10:04:00,10.07,33,8.3494,93.3066,0.5917,31.9367,0
2024-01-02 10:05:00,10.08,33,8.4534,92.7176,0.6251,32.1544,0
2024-01-02 10:06:00,10.1,33,8.546,92.9316,0.6263,32.1659,0
2024-01-02 10:07:00,10.12,33,8.4318,93.6509,0.6528,32.1579,0
2024-01-02 10:08:00,10.13,33,8.5616,93.4596,0.5959,32.0403,0
2024-01-02 10:09:00,10.15,33,8.3934,93.5616,0.6229,32.1655,0
2024-01-02 10:10:00,10.17,33,2.2435093495269647,93.7281,0.5281,32.1354,1
2024-01-02 10:11:00,10.18,33,8.3608,93.2458,0.5486,32.3146,0
2024-01-02 10:12:00,10.2,33,8.7577,93.6763,0.6603,32.0831,0
2024-01-02 10:13:00,10.22,33,8.4055,92.4701,0.6325,32.4992,0
2024-01-02 10:14:00,10.23,33,8.5323,93.6578,0.5792,32.4303,0
2024-01-02 10:15:00,10.25,33,8.5162,94.2113,0.5979,32.0158,0
2024-01-02 10:16:00,10.27,33,8.5166,93.5424,0.6165,32.1519,0
2024-01-02 10:17:00,10.28,33,8.579,93.1466,0.697,32.3355,0
2024-01-02 10:18:00,10.3,33,8.668,93.5132,0.5609,32.4366,0
2024-01-02 10:19:00,10.32,33,8.717,93.7012,0.6076,32.1557,0
2024-01-02 10:20:00,10.33,33,8.7583,94.6037,0.5592,32.489,0
2024-01-02 10:21:00,10.35,33,8.7224,93.8456,0.6567,32.3672,0
2024-01-02 10:22:00,10.37,33,8.4915,93.153,0.6532,32.291,0
2024-01-02 10:23:00,10.38,33,8.4666,93.9196,0.6469,32.1839,0
2024-01-02 10:24:00,10.4,33,8.5595,93.6508,0.5631,32.6897,0
2024-01-02 10:25:00,10.42,33,8.6101,93.7294,0.5797,32.1801,0
2024-01-02 10:26:00,10.43,33,8.7202,93.2501,0.5685,32.322,0
2024-01-02 10:27:00,10.45,33,8.6485,93.4388,0.5862,32.349,0
2024-01-02 10:28:00,10.47,33,8.7506,93.8072,0.6033,32.6151,0
2024-01-02 10:29:00,10.48,33,8.5858,94.443,0.6054,32.3918,0
2024-01-02 10:30:00,10.5,33,8.5163,93.9835,0.563,32.43,0
2024-01-02 10:31:00,10.52,33,8.4992,94.8712,0.5705,32.3632,0
2024-01-02 10:32:00,10.53,33,8.5445,94.2263,0.6894,32.5096,0
2024-01-02 10:33:00,10.55,33,8.7832,93.6853,0.5676,32.542,0
2024-01-02 10:34:00,10.57,33,8.863,93.8774,0.5684,32.7302,0
2024-01-02 10:35:00,10.58,33,8.7628,94.3951,0.6278,32.5097,0
2024-01-02 10:36:00,10.6,33,8.7545,93.6111,0.5664,32.4122,0
2024-01-02 10:37:00,10.62,33,8.7758,94.3349,0.52,32.5175,0
2024-01-02 10:38:00,10.63,33,8.6785,93.8046,0.5474,32.6924,0
2024-01-02 10:39:00,10.65,33,8.8687,94.3207,0.5656,32.3759,0
2024-01-02 10:40:00,10.67,33,8.7353,94.3044,0.5919,32.0797,0
2024-01-02 10:41:00,10.68,33,8.8146,94.3715,0.5274,32.5858,0
2024-01-02 10:42:00,10.7,33,8.7684,93.0586,0.5528,32.5304,0
2024-01-02 10:43:00,10.72,33,8.6553,94.6892,0.4566,32.52,0
2024-01-02 10:44:00,10.73,33,8.8015,94.511,0.5553,32.5221,0
2024-01-02 10:45:00,10.75,33,8.7491,94.02,0.5237,32.1617,0
2024-01-02 10:46:00,10.77,33,8.8178,94.4065,0.5256,32.4657,0
2024-01-02 10:47:00,10.78,33,8.9371,94.5249,0.5886,32.4262,0
2024-01-02 10:48:00,10.8,33,8.9217,95.1854,0.5512,32.6334,0
2024-01-02 10:49:00,10.82,33,8.8029,93.7089,0.6261,32.3093,0
2024-01-02 10:50:00,10.83,33,8.8569,93.9798,0.5447,32.7562,0
2024-01-02 10:51:00,10.85,33,8.639,94.3633,0.5237,32.4243,0
2024-01-02 10:52:00,10.87,33,8.7017,93.6235,0.6091,32.616,0
2024-01-02 10:53:00,10.88,33,8.8747,95.5545,0.5917,32.519,0
2024-01-02 10:54:00,10.9,33,9.0418,94.0597,0.562,32.5004,0
2024-01-02 10:55:00,10.92,33,8.8262,95.0107,0.5482,32.329,0
2024-01-02 10:56:00,10.93,33,8.8518,94.0586,0.5081,32.675,0
2024-01-02 10:57:00,10.95,33,8.9481,93.8862,0.5447,32.5879,0
2024-01-02 10:58:00,10.97,33,8.9705,94.6275,0.5318,32.7969,0
2024-01-02 10:59:00,10.98,33,8.7276,95.3491,0.4768,32.6225,0
2024-01-02 11:00:00,11.0,33,8.8633,94.9576,0.4856,32.9149,0
2024-01-02 11:01:00,11.02,33,8.841,94.2351,0.5053,33.1899,0
2024-01-02 11:02:00,11.03,33,8.9266,94.7541,0.4984,32.8449,0
2024-01-02 11:03:00,11.05,33,8.8155,95.4721,0.567,32.7127,0
2024-01-02 11:04:00,11.07,33,8.8759,94.5328,0.5534,32.8906,0
2024-01-02 11:05:00,11.08,33,8.8907,94.7908,0.5199,32.925,0
2024-01-02 11:06:00,11.1,33,8.8089,95.4027,0.4553,32.9198,0
2024-01-02 11:07:00,11.12,33,8.7823,94.3352,0.5559,32.9868,0
2024-01-02 11:08:00,11.13,33,8.878,94.8307,0.6017,32.825,0
2024-01-02 11:09:00,11.15,33,8.9759,94.1911,0.4684,33.0022,0
2024-01-02 11:10:00,11.17,33,9.0374,94.8509,0.4617,32.5298,0
2024-01-02 11:11:00,11.18,33,9.0208,94.9316,0.4479,32.9577,0
2024-01-02 11:12:00,11.2,33,9.0104,95.3944,0.476,32.8126,0
2024-01-02 11:13:00,11.22,33,9.0034,95.4248,0.5618,32.7187,0
2024-01-02 11:14:00,11.23,33,8.9891,95.4739,0.4176,33.115,0
2024-01-02 11:15:00,11.25,33,9.0076,94.9603,0.5561,32.6706,0
2024-01-02 11:16:00,11.27,33,9.0006,94.6607,0.5611,32.7562,0
2024-01-02 11:17:00,11.28,33,8.9165,95.3296,0.5881,32.4311,0
2024-01-02 11:18:00,11.3,33,8.8773,94.4057,0.504,33.0358,0
2024-01-02 11:19:00,11.32,33,8.9013,94.0237,0.5765,32.9357,0
2024-01-02 11:20:00,11.33,33,9.0143,94.9687,0.4009,33.2629,0
2024-01-02 11:21:00,11.35,33,8.7863,94.885,0.5708,33.0782,0
2024-01-02 11:22:00,11.37,33,9.0238,94.629,0.4423,32.8547,0
2024-01-02 11:23:00,11.38,33,8.9338,94.3042,0.5151,32.8246,0
2024-01-02 11:24:00,11.4,33,8.9352,94.1486,0.5237,33.0021,0
2024-01-02 11:25:00,11.42,33,8.9952,95.0939,0.4966,32.6708,0
2024-01-02 11:26:00,11.43,33,8.969,95.2848,0.5656,33.1351,0
2024-01-02 11:27:00,11.45,33,8.9253,94.8057,0.517,33.455,0
2024-01-02 11:28:00,11.47,33,8.9062,95.2969,0.5474,32.8062,0
2024-01-02 11:29:00,11.48,33,8.8752,94.1203,0.5035,32.9515,0
2024-01-02 11:30:00,11.5,33,8.8148,94.8246,0.4454,32.9741,0
2024-01-02 11:31:00,11.52,33,9.0656,95.3349,0.5819,32.9306,0
2024-01-02 11:32:00,11.53,33,9.0546,94.9096,0.4382,32.6422,0
2024-01-02 11:33:00,11.55,33,9.0067,94.961,0.5707,32.855,0
2024-01-02 11:34:00,11.57,33,8.8054,94.9961,0.5019,32.8569,0
2024-01-02 11:35:00,11.58,33,9.0737,95.4335,0.5696,32.7046,0
2024-01-02 11:36:00,11.6,33,8.8565,95.1789,0.4551,32.8787,0
2024-01-02 11:37:00,11.62,33,9.1357,94.9225,0.5174,32.7805,0
2024-01-02 11:38:00,11.63,33,9.0656,96.0697,0.5891,32.9621,0
2024-01-02 11:39:00,11.65,33,9.0243,93.654,0.4579,33.2335,0
2024-01-02 11:40:00,11.67,33,9.0624,95.5091,0.377,33.528,0
2024-01-02 11:41:00,11.68,33,9.2781,95.6175,0.4174,33.0605,0
2024-01-02 11:42:00,11.7,33,8.9214,95.2043,0.6132,33.2909,0
2024-01-02 11:43:00,11.72,33,8.9292,95.7651,0.5168,33.2621,0
2024-01-02 11:44:00,11.73,33,8.8961,94.5986,0.5066,32.7632,0
2024-01-02 11:45:00,11.75,33,9.0838,94.691,0.5208,33.2515,0
2024-01-02 11:46:00,11.77,33,8.9967,95.9744,0.533,32.8618,0
2024-01-02 11:47:00,11.78,33,8.9273,95.0994,0.524,33.013,0
2024-01-02 11:48:00,11.8,33,8.887,95.0709,0.4996,32.894,0
2024-01-02 11:49:00,11.82,33,8.9675,94.929,0.4346,33.1753,0
2024-01-02 11:50:00,11.83,33,8.954,94.9896,0.4772,32.9944,0
2024-01-02 11:51:00,11.85,33,9.1237,94.7033,0.5046,32.8987,0
2024-01-02 11:52:00,11.87,33,9.046,95.3445,0.4467,33.1959,0
2024-01-02 11:53:00,11.88,33,8.9668,95.3327,0.5378,32.629,0
2024-01-02 11:54:00,11.9,33,9.0987,94.3933,0.4893,33.0315,0
2024-01-02 11:55:00,11.92,33,9.0511,95.3773,0.5091,33.0453,0
2024-01-02 11:56:00,11.93,33,9.0219,94.7516,0.471,33.1053,0
2024-01-02 11:57:00,11.95,33,9.1204,95.0415,0.4951,32.9811,0
2024-01-02 11:58:00,11.97,33,8.8564,95.7793,0.4937,32.9857,0
2024-01-02 11:59:00,11.98,33,9.0907,94.3615,0.4864,33.286,0
2024-01-02 12:00:00,12.0,33,9.048,94.9368,0.492,32.9897,0
2024-01-02 12:01:00,12.02,33,9.1254,94.5655,0.4771,33.0562,0
2024-01-02 12:02:00,12.03,33,9.1422,95.2306,0.524,32.8683,0
2024-01-02 12:03:00,12.05,33,9.0156,94.8653,0.4963,33.2022,0
2024-01-02 12:04:00,12.07,33,8.9672,95.0527,0.3687,33.126,0
2024-01-02 12:05:00,12.08,33,9.0387,96.0249,0.4341,32.8054,0
2024-01-02 12:06:00,12.1,33,8.9327,94.4942,0.4595,33.081,0
2024-01-02 12:07:00,12.12,33,8.9552,94.5235,0.5101,33.0198,0
2024-01-02 12:08:00,12.13,33,9.0099,94.6899,0.5119,33.068,0
2024-01-02 12:09:00,12.15,33,9.0704,94.0125,0.4735,33.1454,0
2024-01-02 12:10:00,12.17,33,9.1799,94.2252,0.5593,32.873,0
2024-01-02 12:11:00,12.18,33,9.1163,94.8123,0.5381,33.1441,0
2024-01-02 12:12:00,12.2,33,8.9639,95.0483,0.5081,32.9193,0
2024-01-02 12:13:00,12.22,33,8.9548,94.8097,0.577,32.9694,0
2024-01-02 12:14:00,12.23,33,9.0807,95.3283,0.4524,32.8817,0
2024-01-02 12:15:00,12.25,33,8.8704,94.0916,0.5383,32.9971,0
2024-01-02 12:16:00,12.27,33,8.9191,94.9125,0.5806,32.8663,0
2024-01-02 12:17:00,12.28,33,8.8,95.164,0.4404,32.9825,0
2024-01-02 12:18:00,12.3,33,8.9603,94.9754,0.535,32.9897,0
2024-01-02 12:19:00,12.32,33,8.9782,95.347,0.4937,33.1634,0
2024-01-02 12:20:00,12.33,33,8.7728,95.6656,0.4946,32.8735,0
2024-01-02 12:21:00,12.35,33,9.0013,95.343,0.5642,32.9985,0
2024-01-02 12:22:00,12.37,33,8.9442,95.0299,0.5439,32.8316,0
2024-01-02 12:23:00,12.38,33,9.0285,94.3848,0.5378,32.8969,0
2024-01-02 12:24:00,12.4,33,9.1158,95.4363,0.5373,32.7921,0
2024-01-02 12:25:00,12.42,33,8.9558,94.2882,0.5438,33.0802,0
